  -22.000000 -116.000000     -3.706
  -21.000000 -116.000000     -3.359
  -20.000000 -116.000000     -3.102
  -19.000000 -116.000000     -2.946
  -18.000000 -116.000000     -2.885
  -17.000000 -116.000000     -3.199
  -16.000000 -116.000000     -3.612
  -15.000000 -116.000000     -4.213
  -14.000000 -116.000000     -4.828
  -13.000000 -116.000000     -5.875
  -12.000000 -116.000000     -7.095
  -11.000000 -116.000000     -8.606
  -10.000000 -116.000000    -10.269
   -9.000000 -116.000000    -11.626
   -8.000000 -116.000000    -12.916
   -7.000000 -116.000000    -13.972
   -6.000000 -116.000000    -15.281
   -5.000000 -116.000000    -16.482
   -4.000000 -116.000000    -17.716
   -3.000000 -116.000000    -19.272
   -2.000000 -116.000000    -20.744
   -1.000000 -116.000000    -22.215
    0.000000 -116.000000    -23.674
    1.000000 -116.000000    -25.034
    2.000000 -116.000000    -26.289
    3.000000 -116.000000    -27.642
    4.000000 -116.000000    -28.989
    5.000000 -116.000000    -30.531
    6.000000 -116.000000    -31.690
    7.000000 -116.000000    -33.055
    8.000000 -116.000000    -34.673
    9.000000 -116.000000    -36.160
   10.000000 -116.000000    -37.615
   11.000000 -116.000000    -38.953
   12.000000 -116.000000    -40.171
   13.000000 -116.000000    -41.163
   14.000000 -116.000000    -42.014
   15.000000 -116.000000    -42.339
   16.000000 -116.000000    -43.170
   17.000000 -116.000000    -43.353
   18.000000 -116.000000    -43.710
   19.000000 -116.000000    -44.079
   20.000000 -116.000000    -44.299
   21.000000 -116.000000    -44.472
   22.000000 -116.000000    -44.605
   23.000000 -116.000000    -44.458
   24.000000 -116.000000    -44.078
   25.000000 -116.000000    -42.575
   26.000000 -116.000000    -42.947
   27.000000 -116.000000    -42.679
   28.000000 -116.000000    -43.810
   29.000000 -116.000000    -40.501
   30.000000 -116.000000    -38.131
   31.000000 -116.000000    -34.121
   32.000000 -116.000000    -32.276
   33.000000 -116.000000    -34.118
   34.000000 -116.000000    -31.613
   35.000000 -116.000000    -31.259
   36.000000 -116.000000    -28.598
   37.000000 -116.000000    -26.558
   38.000000 -116.000000    -24.760
   39.000000 -116.000000    -21.601
   40.000000 -116.000000    -19.803
   41.000000 -116.000000    -18.085
   42.000000 -116.000000    -16.112
   43.000000 -116.000000    -16.404
   44.000000 -116.000000    -15.286
   45.000000 -116.000000    -14.033
   46.000000 -116.000000    -15.879
   47.000000 -116.000000    -15.741
   48.000000 -116.000000    -15.722
   49.000000 -116.000000    -14.308
   50.000000 -116.000000    -14.655
   51.000000 -116.000000    -13.121
   52.000000 -116.000000    -11.772
   53.000000 -116.000000    -16.328
   54.000000 -116.000000    -17.507
   55.000000 -116.000000    -18.093
   56.000000 -116.000000    -19.242
   57.000000 -116.000000    -19.908
   58.000000 -116.000000    -21.188
   59.000000 -116.000000    -19.778
   60.000000 -116.000000    -22.213
   61.000000 -116.000000    -24.373
   62.000000 -116.000000    -23.886
   63.000000 -116.000000    -23.427
   64.000000 -116.000000    -22.144
   65.000000 -116.000000    -20.378
   66.000000 -116.000000    -18.401
   67.000000 -116.000000    -18.836
   68.000000 -116.000000    -17.864
   69.000000 -116.000000    -18.037
   70.000000 -116.000000    -17.527
   71.000000 -116.000000    -16.355
   72.000000 -116.000000    -14.659
   73.000000 -116.000000    -13.596
   74.000000 -116.000000    -13.950
   75.000000 -116.000000    -11.267
   76.000000 -116.000000     -7.583
   77.000000 -116.000000     -6.057
   78.000000 -116.000000     -2.485
   79.000000 -116.000000      0.834
   80.000000 -116.000000      3.072
   81.000000 -116.000000      2.661
   82.000000 -116.000000      4.474
   83.000000 -116.000000      7.387
   84.000000 -116.000000     10.639
   85.000000 -116.000000     13.719
   86.000000 -116.000000     14.899
   87.000000 -116.000000     15.004
   88.000000 -116.000000     14.371
   89.000000 -116.000000     15.815
   90.000000 -116.000000     14.899
  -90.000000 -115.000000    -30.150
  -89.000000 -115.000000    -30.025
  -88.000000 -115.000000    -28.303
  -87.000000 -115.000000    -28.617
  -86.000000 -115.000000    -29.629
  -85.000000 -115.000000    -31.629
  -84.000000 -115.000000    -34.261
  -83.000000 -115.000000    -35.763
  -82.000000 -115.000000    -35.957
  -81.000000 -115.000000    -36.548
  -80.000000 -115.000000    -36.914
  -79.000000 -115.000000    -35.480
  -78.000000 -115.000000    -34.290
  -77.000000 -115.000000    -33.795
  -76.000000 -115.000000    -33.031
  -75.000000 -115.000000    -32.343
  -74.000000 -115.000000    -34.348
  -73.000000 -115.000000    -34.455
  -72.000000 -115.000000    -32.516
  -71.000000 -115.000000    -36.674
  -70.000000 -115.000000    -35.143
  -69.000000 -115.000000    -33.819
  -68.000000 -115.000000    -32.710
  -67.000000 -115.000000    -32.231
  -66.000000 -115.000000    -31.317
  -65.000000 -115.000000    -30.076
  -64.000000 -115.000000    -28.980
  -63.000000 -115.000000    -27.302
  -62.000000 -115.000000    -25.674
  -61.000000 -115.000000    -24.273
  -60.000000 -115.000000    -22.721
  -59.000000 -115.000000    -21.360
  -58.000000 -115.000000    -19.639
  -57.000000 -115.000000    -16.914
  -56.000000 -115.000000    -14.206
  -55.000000 -115.000000    -12.839
  -54.000000 -115.000000    -11.818
  -53.000000 -115.000000    -11.091
  -52.000000 -115.000000    -10.661
  -51.000000 -115.000000    -10.167
  -50.000000 -115.000000     -9.829
  -49.000000 -115.000000     -9.420
  -48.000000 -115.000000     -9.453
  -47.000000 -115.000000     -9.422
  -46.000000 -115.000000     -9.713
  -45.000000 -115.000000    -10.038
  -44.000000 -115.000000    -10.605
  -43.000000 -115.000000    -10.620
  -42.000000 -115.000000    -11.035
  -41.000000 -115.000000    -11.279
  -40.000000 -115.000000    -11.502
  -39.000000 -115.000000    -11.628
  -38.000000 -115.000000    -11.611
  -37.000000 -115.000000    -11.472
  -36.000000 -115.000000    -11.134
  -35.000000 -115.000000    -10.965
  -34.000000 -115.000000    -10.990
  -33.000000 -115.000000    -10.501
  -32.000000 -115.000000    -10.018
  -31.000000 -115.000000     -9.715
  -30.000000 -115.000000     -9.027
  -29.000000 -115.000000     -8.578
  -28.000000 -115.000000     -7.789
  -27.000000 -115.000000     -6.683
  -26.000000 -115.000000     -5.528
  -25.000000 -115.000000     -5.161
  -24.000000 -115.000000     -4.440
  -23.000000 -115.000000     -3.923
  -22.000000 -115.000000     -3.396
  -21.000000 -115.000000     -3.074
  -20.000000 -115.000000     -2.801
  -19.000000 -115.000000     -2.551
  -18.000000 -115.000000     -2.520
  -17.000000 -115.000000     -2.733
  -16.000000 -115.000000     -3.241
  -15.000000 -115.000000     -3.755
  -14.000000 -115.000000     -4.495
  -13.000000 -115.000000     -5.368
  -12.000000 -115.000000     -6.586
  -11.000000 -115.000000     -7.970
  -10.000000 -115.000000     -9.404
   -9.000000 -115.000000    -11.244
   -8.000000 -115.000000    -12.600
   -7.000000 -115.000000    -13.888
   -6.000000 -115.000000    -15.121
   -5.000000 -115.000000    -16.331
   -4.000000 -115.000000    -17.600
   -3.000000 -115.000000    -19.139
   -2.000000 -115.000000    -20.532
   -1.000000 -115.000000    -21.859
    0.000000 -115.000000    -23.264
    1.000000 -115.000000    -24.533
    2.000000 -115.000000    -25.771
    3.000000 -115.000000    -26.928
    4.000000 -115.000000    -28.534
    5.000000 -115.000000    -30.164
    6.000000 -115.000000    -31.311
    7.000000 -115.000000    -32.650
    8.000000 -115.000000    -33.873
    9.000000 -115.000000    -35.392
   10.000000 -115.000000    -36.945
   11.000000 -115.000000    -38.005
   12.000000 -115.000000    -39.080
   13.000000 -115.000000    -39.941
   14.000000 -115.000000    -40.462
   15.000000 -115.000000    -41.001
   16.000000 -115.000000    -41.408
   17.000000 -115.000000    -42.083
   18.000000 -115.000000    -42.567
   19.000000 -115.000000    -42.611
   20.000000 -115.000000    -42.862
   21.000000 -115.000000    -42.995
   22.000000 -115.000000    -43.213
   23.000000 -115.000000    -42.901
   24.000000 -115.000000    -42.493
   25.000000 -115.000000    -42.325
   26.000000 -115.000000    -41.863
   27.000000 -115.000000    -42.700
   28.000000 -115.000000    -37.575
   29.000000 -115.000000    -37.731
   30.000000 -115.000000    -34.639
   31.000000 -115.000000    -34.845
   32.000000 -115.000000    -35.612
   33.000000 -115.000000    -34.063
   34.000000 -115.000000    -32.309
   35.000000 -115.000000    -30.124
   36.000000 -115.000000    -28.372
   37.000000 -115.000000    -26.123
   38.000000 -115.000000    -23.658
   39.000000 -115.000000    -21.129
   40.000000 -115.000000    -19.117
   41.000000 -115.000000    -17.147
   42.000000 -115.000000    -15.140
   43.000000 -115.000000    -15.140
   44.000000 -115.000000    -12.641
   45.000000 -115.000000    -13.405
   46.000000 -115.000000    -14.447
   47.000000 -115.000000    -14.546
   48.000000 -115.000000    -14.958
   49.000000 -115.000000    -14.947
   50.000000 -115.000000    -13.374
   51.000000 -115.000000    -13.353
   52.000000 -115.000000    -15.456
   53.000000 -115.000000    -17.963
   54.000000 -115.000000    -18.710
   55.000000 -115.000000    -18.786
   56.000000 -115.000000    -20.042
   57.000000 -115.000000    -21.866
   58.000000 -115.000000    -22.698
   59.000000 -115.000000    -21.086
   60.000000 -115.000000    -24.090
   61.000000 -115.000000    -26.314
   62.000000 -115.000000    -26.008
   63.000000 -115.000000    -25.168
   64.000000 -115.000000    -23.294
   65.000000 -115.000000    -21.358
   66.000000 -115.000000    -19.604
   67.000000 -115.000000    -19.616
   68.000000 -115.000000    -20.525
   69.000000 -115.000000    -19.238
   70.000000 -115.000000    -17.733
   71.000000 -115.000000    -16.598
   72.000000 -115.000000    -15.715
   73.000000 -115.000000    -14.428
   74.000000 -115.000000    -14.732
   75.000000 -115.000000    -11.024
   76.000000 -115.000000     -7.531
   77.000000 -115.000000     -6.635
   78.000000 -115.000000     -2.450
   79.000000 -115.000000      0.679
   80.000000 -115.000000      3.975
   81.000000 -115.000000      3.089
   82.000000 -115.000000      4.605
   83.000000 -115.000000      7.505
   84.000000 -115.000000     10.789
   85.000000 -115.000000     13.890
   86.000000 -115.000000     15.093
   87.000000 -115.000000     15.161
   88.000000 -115.000000     14.441
   89.000000 -115.000000     15.891
   90.000000 -115.000000     14.899
  -90.000000 -114.000000    -30.150
  -89.000000 -114.000000    -30.022
  -88.000000 -114.000000    -28.294
  -87.000000 -114.000000    -28.578
  -86.000000 -114.000000    -29.434
  -85.000000 -114.000000    -31.314
  -84.000000 -114.000000    -33.913
  -83.000000 -114.000000    -35.227
  -82.000000 -114.000000    -35.444
  -81.000000 -114.000000    -36.191
  -80.000000 -114.000000    -36.643
  -79.000000 -114.000000    -35.201
  -78.000000 -114.000000    -33.955
  -77.000000 -114.000000    -33.401
  -76.000000 -114.000000    -32.648
  -75.000000 -114.000000    -31.811
  -74.000000 -114.000000    -33.519
  -73.000000 -114.000000    -34.255
  -72.000000 -114.000000    -32.075
  -71.000000 -114.000000    -35.687
  -70.000000 -114.000000    -34.712
  -69.000000 -114.000000    -33.648
  -68.000000 -114.000000    -32.085
  -67.000000 -114.000000    -31.544
  -66.000000 -114.000000    -30.821
  -65.000000 -114.000000    -29.668
  -64.000000 -114.000000    -28.375
  -63.000000 -114.000000    -26.973
  -62.000000 -114.000000    -25.467
  -61.000000 -114.000000    -24.102
  -60.000000 -114.000000    -22.799
  -59.000000 -114.000000    -21.726
  -58.000000 -114.000000    -18.637
  -57.000000 -114.000000    -16.680
  -56.000000 -114.000000    -14.180
  -55.000000 -114.000000    -12.881
  -54.000000 -114.000000    -12.140
  -53.000000 -114.000000    -11.285
  -52.000000 -114.000000    -10.916
  -51.000000 -114.000000    -10.325
  -50.000000 -114.000000     -9.983
  -49.000000 -114.000000     -9.344
  -48.000000 -114.000000     -9.319
  -47.000000 -114.000000     -9.410
  -46.000000 -114.000000     -9.576
  -45.000000 -114.000000     -9.837
  -44.000000 -114.000000    -10.189
  -43.000000 -114.000000    -10.479
  -42.000000 -114.000000    -10.657
  -41.000000 -114.000000    -10.955
  -40.000000 -114.000000    -11.181
  -39.000000 -114.000000    -11.343
  -38.000000 -114.000000    -11.244
  -37.000000 -114.000000    -10.406
  -36.000000 -114.000000    -10.719
  -35.000000 -114.000000    -10.836
  -34.000000 -114.000000    -10.814
  -33.000000 -114.000000    -10.083
  -32.000000 -114.000000     -9.794
  -31.000000 -114.000000     -9.320
  -30.000000 -114.000000     -8.852
  -29.000000 -114.000000     -8.227
  -28.000000 -114.000000     -7.318
  -27.000000 -114.000000     -6.453
  -26.000000 -114.000000     -5.662
  -25.000000 -114.000000     -5.208
  -24.000000 -114.000000     -4.403
  -23.000000 -114.000000     -3.433
  -22.000000 -114.000000     -3.186
  -21.000000 -114.000000     -2.821
  -20.000000 -114.000000     -2.615
  -19.000000 -114.000000     -2.237
  -18.000000 -114.000000     -2.179
  -17.000000 -114.000000     -2.435
  -16.000000 -114.000000     -2.850
  -15.000000 -114.000000     -3.418
  -14.000000 -114.000000     -4.060
  -13.000000 -114.000000     -5.054
  -12.000000 -114.000000     -6.198
  -11.000000 -114.000000     -7.446
  -10.000000 -114.000000     -8.770
   -9.000000 -114.000000    -10.459
   -8.000000 -114.000000    -12.103
   -7.000000 -114.000000    -13.538
   -6.000000 -114.000000    -14.802
   -5.000000 -114.000000    -16.004
   -4.000000 -114.000000    -17.343
   -3.000000 -114.000000    -18.685
   -2.000000 -114.000000    -20.061
   -1.000000 -114.000000    -21.408
    0.000000 -114.000000    -22.634
    1.000000 -114.000000    -24.021
    2.000000 -114.000000    -25.091
    3.000000 -114.000000    -26.414
    4.000000 -114.000000    -27.883
    5.000000 -114.000000    -29.419
    6.000000 -114.000000    -30.683
    7.000000 -114.000000    -32.049
    8.000000 -114.000000    -33.129
    9.000000 -114.000000    -34.289
   10.000000 -114.000000    -35.668
   11.000000 -114.000000    -36.597
   12.000000 -114.000000    -37.627
   13.000000 -114.000000    -38.415
   14.000000 -114.000000    -38.878
   15.000000 -114.000000    -39.409
   16.000000 -114.000000    -39.701
   17.000000 -114.000000    -40.369
   18.000000 -114.000000    -40.768
   19.000000 -114.000000    -40.961
   20.000000 -114.000000    -41.385
   21.000000 -114.000000    -41.615
   22.000000 -114.000000    -41.757
   23.000000 -114.000000    -41.562
   24.000000 -114.000000    -41.373
   25.000000 -114.000000    -40.896
   26.000000 -114.000000    -41.015
   27.000000 -114.000000    -37.298
   28.000000 -114.000000    -37.593
   29.000000 -114.000000    -35.121
   30.000000 -114.000000    -36.436
   31.000000 -114.000000    -35.718
   32.000000 -114.000000    -34.718
   33.000000 -114.000000    -32.965
   34.000000 -114.000000    -31.246
   35.000000 -114.000000    -28.732
   36.000000 -114.000000    -26.677
   37.000000 -114.000000    -25.807
   38.000000 -114.000000    -22.442
   39.000000 -114.000000    -20.670
   40.000000 -114.000000    -18.926
   41.000000 -114.000000    -17.387
   42.000000 -114.000000    -14.888
   43.000000 -114.000000    -13.469
   44.000000 -114.000000    -11.240
   45.000000 -114.000000    -12.277
   46.000000 -114.000000    -13.409
   47.000000 -114.000000    -13.858
   48.000000 -114.000000    -14.872
   49.000000 -114.000000    -14.007
   50.000000 -114.000000    -15.320
   51.000000 -114.000000    -16.897
   52.000000 -114.000000    -18.292
   53.000000 -114.000000    -19.559
   54.000000 -114.000000    -20.081
   55.000000 -114.000000    -20.411
   56.000000 -114.000000    -20.970
   57.000000 -114.000000    -22.028
   58.000000 -114.000000    -23.809
   59.000000 -114.000000    -23.852
   60.000000 -114.000000    -26.008
   61.000000 -114.000000    -27.830
   62.000000 -114.000000    -27.754
   63.000000 -114.000000    -26.568
   64.000000 -114.000000    -24.013
   65.000000 -114.000000    -22.276
   66.000000 -114.000000    -21.120
   67.000000 -114.000000    -21.705
   68.000000 -114.000000    -23.229
   69.000000 -114.000000    -20.091
   70.000000 -114.000000    -18.075
   71.000000 -114.000000    -16.765
   72.000000 -114.000000    -16.731
   73.000000 -114.000000    -15.826
   74.000000 -114.000000    -15.030
   75.000000 -114.000000    -11.398
   76.000000 -114.000000     -7.757
   77.000000 -114.000000     -6.996
   78.000000 -114.000000     -2.646
   79.000000 -114.000000      0.447
   80.000000 -114.000000      4.845
   81.000000 -114.000000      3.470
   82.000000 -114.000000      4.807
   83.000000 -114.000000      7.680
   84.000000 -114.000000     10.956
   85.000000 -114.000000     14.031
   86.000000 -114.000000     15.252
   87.000000 -114.000000     15.292
   88.000000 -114.000000     14.513
   89.000000 -114.000000     15.964
   90.000000 -114.000000     14.899
  -90.000000 -113.000000    -30.150
  -89.000000 -113.000000    -30.018
  -88.000000 -113.000000    -28.285
  -87.000000 -113.000000    -28.533
  -86.000000 -113.000000    -29.232
  -85.000000 -113.000000    -30.993
  -84.000000 -113.000000    -33.568
  -83.000000 -113.000000    -34.699
  -82.000000 -113.000000    -34.954
  -81.000000 -113.000000    -35.852
  -80.000000 -113.000000    -36.361
  -79.000000 -113.000000    -34.928
  -78.000000 -113.000000    -33.765
  -77.000000 -113.000000    -33.098
  -76.000000 -113.000000    -32.251
  -75.000000 -113.000000    -31.390
  -74.000000 -113.000000    -32.675
  -73.000000 -113.000000    -33.774
  -72.000000 -113.000000    -31.753
  -71.000000 -113.000000    -34.846
  -70.000000 -113.000000    -34.356
  -69.000000 -113.000000    -33.416
  -68.000000 -113.000000    -31.496
  -67.000000 -113.000000    -30.991
  -66.000000 -113.000000    -30.176
  -65.000000 -113.000000    -29.350
  -64.000000 -113.000000    -28.055
  -63.000000 -113.000000    -26.541
  -62.000000 -113.000000    -25.330
  -61.000000 -113.000000    -23.935
  -60.000000 -113.000000    -22.668
  -59.000000 -113.000000    -21.908
  -58.000000 -113.000000    -18.514
  -57.000000 -113.000000    -16.436
  -56.000000 -113.000000    -14.259
  -55.000000 -113.000000    -13.174
  -54.000000 -113.000000    -12.143
  -53.000000 -113.000000    -11.442
  -52.000000 -113.000000    -11.157
  -51.000000 -113.000000    -10.411
  -50.000000 -113.000000    -10.022
  -49.000000 -113.000000     -9.433
  -48.000000 -113.000000     -9.222
  -47.000000 -113.000000     -9.218
  -46.000000 -113.000000     -9.422
  -45.000000 -113.000000     -9.671
  -44.000000 -113.000000     -9.996
  -43.000000 -113.000000    -10.205
  -42.000000 -113.000000    -10.470
  -41.000000 -113.000000    -10.665
  -40.000000 -113.000000    -10.785
  -39.000000 -113.000000    -11.027
  -38.000000 -113.000000    -10.552
  -37.000000 -113.000000     -9.986
  -36.000000 -113.000000    -10.467
  -35.000000 -113.000000    -10.623
  -34.000000 -113.000000    -10.147
  -33.000000 -113.000000     -9.833
  -32.000000 -113.000000     -9.438
  -31.000000 -113.000000     -8.899
  -30.000000 -113.000000     -8.603
  -29.000000 -113.000000     -7.890
  -28.000000 -113.000000     -6.684
  -27.000000 -113.000000     -6.025
  -26.000000 -113.000000     -5.525
  -25.000000 -113.000000     -4.854
  -24.000000 -113.000000     -4.251
  -23.000000 -113.000000     -3.861
  -22.000000 -113.000000     -3.126
  -21.000000 -113.000000     -2.647
  -20.000000 -113.000000     -2.262
  -19.000000 -113.000000     -1.965
  -18.000000 -113.000000     -1.924
  -17.000000 -113.000000     -2.111
  -16.000000 -113.000000     -2.639
  -15.000000 -113.000000     -3.193
  -14.000000 -113.000000     -3.913
  -13.000000 -113.000000     -4.940
  -12.000000 -113.000000     -5.981
  -11.000000 -113.000000     -7.068
  -10.000000 -113.000000     -8.428
   -9.000000 -113.000000     -9.981
   -8.000000 -113.000000    -11.427
   -7.000000 -113.000000    -13.405
   -6.000000 -113.000000    -14.564
   -5.000000 -113.000000    -15.602
   -4.000000 -113.000000    -16.923
   -3.000000 -113.000000    -18.195
   -2.000000 -113.000000    -19.515
   -1.000000 -113.000000    -20.774
    0.000000 -113.000000    -21.918
    1.000000 -113.000000    -23.347
    2.000000 -113.000000    -24.489
    3.000000 -113.000000    -25.831
    4.000000 -113.000000    -27.167
    5.000000 -113.000000    -28.563
    6.000000 -113.000000    -29.838
    7.000000 -113.000000    -31.106
    8.000000 -113.000000    -32.095
    9.000000 -113.000000    -33.115
   10.000000 -113.000000    -34.283
   11.000000 -113.000000    -35.305
   12.000000 -113.000000    -36.337
   13.000000 -113.000000    -36.852
   14.000000 -113.000000    -37.376
   15.000000 -113.000000    -37.778
   16.000000 -113.000000    -38.188
   17.000000 -113.000000    -38.401
   18.000000 -113.000000    -38.932
   19.000000 -113.000000    -38.990
   20.000000 -113.000000    -39.481
   21.000000 -113.000000    -39.801
   22.000000 -113.000000    -39.872
   23.000000 -113.000000    -39.839
   24.000000 -113.000000    -40.227
   25.000000 -113.000000    -39.212
   26.000000 -113.000000    -36.915
   27.000000 -113.000000    -37.177
   28.000000 -113.000000    -34.880
   29.000000 -113.000000    -36.167
   30.000000 -113.000000    -35.328
   31.000000 -113.000000    -34.525
   32.000000 -113.000000    -32.918
   33.000000 -113.000000    -31.854
   34.000000 -113.000000    -29.995
   35.000000 -113.000000    -26.382
   36.000000 -113.000000    -24.034
   37.000000 -113.000000    -22.831
   38.000000 -113.000000    -21.283
   39.000000 -113.000000    -20.166
   40.000000 -113.000000    -18.785
   41.000000 -113.000000    -17.043
   42.000000 -113.000000    -14.639
   43.000000 -113.000000    -13.068
   44.000000 -113.000000    -10.621
   45.000000 -113.000000    -11.008
   46.000000 -113.000000    -11.928
   47.000000 -113.000000    -12.942
   48.000000 -113.000000    -12.347
   49.000000 -113.000000    -14.404
   50.000000 -113.000000    -16.944
   51.000000 -113.000000    -17.570
   52.000000 -113.000000    -19.441
   53.000000 -113.000000    -20.893
   54.000000 -113.000000    -21.610
   55.000000 -113.000000    -21.612
   56.000000 -113.000000    -22.309
   57.000000 -113.000000    -23.152
   58.000000 -113.000000    -24.233
   59.000000 -113.000000    -26.687
   60.000000 -113.000000    -27.854
   61.000000 -113.000000    -29.249
   62.000000 -113.000000    -28.776
   63.000000 -113.000000    -27.421
   64.000000 -113.000000    -25.302
   65.000000 -113.000000    -23.531
   66.000000 -113.000000    -22.323
   67.000000 -113.000000    -23.397
   68.000000 -113.000000    -25.011
   69.000000 -113.000000    -20.810
   70.000000 -113.000000    -19.051
   71.000000 -113.000000    -16.950
   72.000000 -113.000000    -17.601
   73.000000 -113.000000    -17.061
   74.000000 -113.000000    -15.313
   75.000000 -113.000000    -11.760
   76.000000 -113.000000     -8.039
   77.000000 -113.000000     -7.344
   78.000000 -113.000000     -2.925
   79.000000 -113.000000      0.263
   80.000000 -113.000000      5.609
   81.000000 -113.000000      4.031
   82.000000 -113.000000      5.027
   83.000000 -113.000000      7.866
   84.000000 -113.000000     11.152
   85.000000 -113.000000     14.126
   86.000000 -113.000000     15.415
   87.000000 -113.000000     15.370
   88.000000 -113.000000     14.590
   89.000000 -113.000000     16.032
   90.000000 -113.000000     14.899
  -90.000000 -112.000000    -30.150
  -89.000000 -112.000000    -30.012
  -88.000000 -112.000000    -28.279
  -87.000000 -112.000000    -28.490
  -86.000000 -112.000000    -29.030
  -85.000000 -112.000000    -30.653
  -84.000000 -112.000000    -33.211
  -83.000000 -112.000000    -34.166
  -82.000000 -112.000000    -34.479
  -81.000000 -112.000000    -35.518
  -80.000000 -112.000000    -36.048
  -79.000000 -112.000000    -34.644
  -78.000000 -112.000000    -33.666
  -77.000000 -112.000000    -32.854
  -76.000000 -112.000000    -31.827
  -75.000000 -112.000000    -31.034
  -74.000000 -112.000000    -31.947
  -73.000000 -112.000000    -33.196
  -72.000000 -112.000000    -31.190
  -71.000000 -112.000000    -34.248
  -70.000000 -112.000000    -33.674
  -69.000000 -112.000000    -32.957
  -68.000000 -112.000000    -31.151
  -67.000000 -112.000000    -30.293
  -66.000000 -112.000000    -29.465
  -65.000000 -112.000000    -28.721
  -64.000000 -112.000000    -27.474
  -63.000000 -112.000000    -26.153
  -62.000000 -112.000000    -25.161
  -61.000000 -112.000000    -23.806
  -60.000000 -112.000000    -22.423
  -59.000000 -112.000000    -21.920
  -58.000000 -112.000000    -19.026
  -57.000000 -112.000000    -16.541
  -56.000000 -112.000000    -14.251
  -55.000000 -112.000000    -13.390
  -54.000000 -112.000000    -12.118
  -53.000000 -112.000000    -11.543
  -52.000000 -112.000000    -11.218
  -51.000000 -112.000000    -10.605
  -50.000000 -112.000000    -10.228
  -49.000000 -112.000000     -9.525
  -48.000000 -112.000000     -9.440
  -47.000000 -112.000000     -9.350
  -46.000000 -112.000000     -9.473
  -45.000000 -112.000000     -9.581
  -44.000000 -112.000000     -9.788
  -43.000000 -112.000000     -9.892
  -42.000000 -112.000000    -10.127
  -41.000000 -112.000000    -10.522
  -40.000000 -112.000000    -10.600
  -39.000000 -112.000000    -10.487
  -38.000000 -112.000000    -10.282
  -37.000000 -112.000000    -10.243
  -36.000000 -112.000000    -10.353
  -35.000000 -112.000000    -10.118
  -34.000000 -112.000000    -10.216
  -33.000000 -112.000000     -9.359
  -32.000000 -112.000000     -9.074
  -31.000000 -112.000000     -8.730
  -30.000000 -112.000000     -8.258
  -29.000000 -112.000000     -7.680
  -28.000000 -112.000000     -6.646
  -27.000000 -112.000000     -5.699
  -26.000000 -112.000000     -5.137
  -25.000000 -112.000000     -4.602
  -24.000000 -112.000000     -4.039
  -23.000000 -112.000000     -4.387
  -22.000000 -112.000000     -3.108
  -21.000000 -112.000000     -2.612
  -20.000000 -112.000000     -2.085
  -19.000000 -112.000000     -1.866
  -18.000000 -112.000000     -1.886
  -17.000000 -112.000000     -2.097
  -16.000000 -112.000000     -2.558
  -15.000000 -112.000000     -3.122
  -14.000000 -112.000000     -3.832
  -13.000000 -112.000000     -4.690
  -12.000000 -112.000000     -5.788
  -11.000000 -112.000000     -6.878
  -10.000000 -112.000000     -8.199
   -9.000000 -112.000000     -9.485
   -8.000000 -112.000000    -10.991
   -7.000000 -112.000000    -12.445
   -6.000000 -112.000000    -14.129
   -5.000000 -112.000000    -15.383
   -4.000000 -112.000000    -16.419
   -3.000000 -112.000000    -17.773
   -2.000000 -112.000000    -19.030
   -1.000000 -112.000000    -20.284
    0.000000 -112.000000    -21.478
    1.000000 -112.000000    -22.779
    2.000000 -112.000000    -23.788
    3.000000 -112.000000    -25.077
    4.000000 -112.000000    -26.491
    5.000000 -112.000000    -27.686
    6.000000 -112.000000    -28.897
    7.000000 -112.000000    -29.904
    8.000000 -112.000000    -30.742
    9.000000 -112.000000    -31.832
   10.000000 -112.000000    -32.720
   11.000000 -112.000000    -33.292
   12.000000 -112.000000    -34.555
   13.000000 -112.000000    -35.211
   14.000000 -112.000000    -35.866
   15.000000 -112.000000    -35.793
   16.000000 -112.000000    -36.205
   17.000000 -112.000000    -36.489
   18.000000 -112.000000    -36.864
   19.000000 -112.000000    -36.552
   20.000000 -112.000000    -37.403
   21.000000 -112.000000    -37.856
   22.000000 -112.000000    -37.935
   23.000000 -112.000000    -38.334
   24.000000 -112.000000    -36.726
   25.000000 -112.000000    -36.327
   26.000000 -112.000000    -36.031
   27.000000 -112.000000    -35.463
   28.000000 -112.000000    -35.895
   29.000000 -112.000000    -34.433
   30.000000 -112.000000    -32.958
   31.000000 -112.000000    -32.264
   32.000000 -112.000000    -31.327
   33.000000 -112.000000    -30.915
   34.000000 -112.000000    -28.164
   35.000000 -112.000000    -24.405
   36.000000 -112.000000    -23.223
   37.000000 -112.000000    -22.666
   38.000000 -112.000000    -18.961
   39.000000 -112.000000    -18.403
   40.000000 -112.000000    -17.663
   41.000000 -112.000000    -16.931
   42.000000 -112.000000    -14.629
   43.000000 -112.000000    -11.573
   44.000000 -112.000000    -10.645
   45.000000 -112.000000     -9.192
   46.000000 -112.000000    -11.455
   47.000000 -112.000000    -12.696
   48.000000 -112.000000    -13.845
   49.000000 -112.000000    -14.653
   50.000000 -112.000000    -17.681
   51.000000 -112.000000    -18.840
   52.000000 -112.000000    -19.785
   53.000000 -112.000000    -21.701
   54.000000 -112.000000    -22.862
   55.000000 -112.000000    -23.181
   56.000000 -112.000000    -23.477
